Track_Name,Artist_Name,Genre,Danceability,Energy,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo
Track_785,Adele,Jazz,0.5,0.54,-41.65,0.87,0.24,0.42,0.09,0.68,168
Track_786,Neha Kakkar,Jazz,0.64,1.0,-31.01,0.23,0.63,0.8,0.43,0.28,169
Track_787,Justin Bieber,Bollywood,0.84,0.21,-56.21,0.61,0.3,0.25,0.59,0.67,111
Track_788,Neha Kakkar,Bollywood,0.24,0.92,-23.33,0.4,0.97,0.42,0.91,0.93,162
Track_789,Justin Bieber,Pop,0.85,0.32,-0.98,0.21,0.7,0.79,0.19,0.35,160
Track_790,Shreya Ghoshal,Bollywood,0.34,0.83,-38.35,0.81,0.14,0.97,0.81,0.33,122
Track_791,Imagine Dragons,Rock,0.61,0.69,-14.83,0.74,0.42,0.06,0.13,0.57,87
Track_792,Ed Sheeran,Electronic,0.85,0.47,-30.0,0.66,0.39,0.81,0.24,0.25,105
Track_793,Neha Kakkar,Electronic,0.4,0.9,-52.33,0.24,0.53,0.3,0.24,0.65,87
Track_794,Neha Kakkar,Pop,0.4,0.21,-25.07,0.1,0.84,0.55,0.88,0.83,61
Track_795,The Weeknd,Bollywood,0.52,0.38,-42.01,0.58,0.58,0.29,0.2,0.46,186
Track_796,Justin Bieber,Classical,0.92,0.65,-57.94,0.55,0.06,0.61,0.79,0.68,76
Track_797,Taylor Swift,Pop,0.2,0.48,-21.9,0.19,0.66,0.35,0.46,0.65,118
Track_798,Imagine Dragons,Classical,0.92,0.69,-8.46,0.06,0.01,0.33,1.0,0.04,191
Track_799,Justin Bieber,Classical,0.32,0.22,-39.31,0.08,0.78,0.04,0.84,0.18,136
Track_800,The Weeknd,Hip-Hop,0.99,0.29,-36.58,0.99,0.67,0.15,0.74,0.89,190
Track_801,Arijit Singh,Electronic,0.96,0.3,-6.54,0.78,0.31,0.92,0.87,0.94,174
Track_802,Justin Bieber,Jazz,0.6,0.35,-11.18,0.92,0.29,1.0,0.63,0.78,156
Track_803,Ed Sheeran,Bollywood,0.61,0.57,-17.1,0.2,0.8,0.78,0.84,0.92,164
Track_804,Imagine Dragons,Classical,0.59,0.8,-45.07,0.96,0.78,0.29,0.26,0.31,83
Track_805,The Weeknd,Hip-Hop,0.71,0.92,-5.39,0.14,0.35,0.4,0.1,0.25,94
Track_806,Arijit Singh,Electronic,0.27,0.87,-50.74,0.51,0.3,0.74,0.62,0.38,61
Track_807,Atif Aslam,Jazz,0.23,0.36,-22.39,0.83,0.56,0.97,0.43,0.06,92
Track_808,The Weeknd,Classical,0.25,0.55,-58.27,0.35,0.01,0.46,0.43,0.81,135
Track_809,Atif Aslam,Classical,0.56,0.36,-21.38,0.42,0.08,0.83,0.53,0.98,145
Track_810,Imagine Dragons,Pop,0.42,0.41,-43.37,0.13,0.13,0.98,0.36,0.82,197
Track_811,Neha Kakkar,Pop,0.7,0.6,-33.02,0.12,0.19,0.87,0.63,0.55,140
Track_812,The Weeknd,Electronic,0.99,0.25,-39.28,0.62,0.51,0.23,0.03,0.3,121
Track_813,Shreya Ghoshal,Jazz,0.51,0.37,-49.63,0.68,0.99,0.01,0.97,0.2,102
Track_814,Atif Aslam,Classical,0.66,0.95,-22.68,0.78,0.65,0.49,0.92,0.36,180
Track_815,Ed Sheeran,Electronic,0.53,0.57,-7.08,0.56,0.06,0.53,0.94,0.67,118
Track_816,Shreya Ghoshal,Electronic,0.88,0.56,-2.45,0.65,0.53,0.2,0.37,0.45,68
Track_817,Adele,Rock,0.92,0.21,-48.46,0.01,0.5,0.28,0.53,0.93,136
Track_818,Adele,Bollywood,0.9,0.4,-16.96,0.16,0.14,0.77,0.95,0.85,122
Track_819,Arijit Singh,Pop,0.98,0.89,-20.14,0.98,0.92,0.47,0.9,0.1,111
Track_820,Neha Kakkar,Jazz,0.22,0.33,-39.4,0.08,0.44,0.32,0.79,0.13,82
Track_821,Imagine Dragons,Classical,0.87,0.53,-58.85,0.68,0.99,0.62,0.41,0.68,89
Track_822,The Weeknd,Electronic,0.8,0.21,-18.61,0.18,0.42,0.65,0.56,0.23,80
Track_823,Taylor Swift,Classical,0.38,0.58,-3.27,0.72,0.61,0.77,0.79,0.79,102
Track_824,Ed Sheeran,Rock,0.97,0.22,-22.07,0.71,0.1,0.16,0.27,0.59,194
Track_825,Atif Aslam,Jazz,0.32,0.86,-33.88,0.23,0.45,0.74,0.63,0.23,75
Track_826,Imagine Dragons,Electronic,0.74,0.86,-28.49,0.27,0.24,0.6,0.83,0.48,82
Track_827,Shreya Ghoshal,Classical,0.38,0.83,-48.02,0.65,0.84,0.06,0.71,0.41,146
Track_828,Adele,Pop,0.55,0.43,-14.97,0.39,0.78,0.78,0.48,0.87,90
Track_829,Ed Sheeran,Bollywood,0.78,0.87,-15.21,0.19,0.82,0.38,0.58,0.03,180
Track_830,Taylor Swift,Rock,0.65,0.63,-51.27,0.73,0.72,0.33,0.99,0.9,128
Track_831,The Weeknd,Jazz,0.54,0.5,-7.32,0.15,0.83,0.45,0.6,0.65,193
Track_832,Arijit Singh,Rock,0.46,0.7,-43.85,0.86,0.2,0.35,0.79,0.74,174
Track_833,Taylor Swift,Pop,0.87,0.21,-1.06,0.51,0.45,0.34,0.73,0.0,118
Track_834,Ed Sheeran,Jazz,0.32,0.31,-37.03,0.11,0.69,0.81,0.7,0.63,136
Track_835,Taylor Swift,Rock,0.54,0.79,-49.33,0.69,0.64,0.12,0.72,0.59,197
Track_836,Ed Sheeran,Hip-Hop,0.92,0.4,-38.9,0.52,0.72,0.97,0.45,0.54,66
Track_837,Ed Sheeran,Pop,0.88,0.68,-33.59,0.3,0.22,0.55,0.47,0.79,96
Track_838,Justin Bieber,Pop,0.52,0.51,-55.84,0.42,0.1,0.18,0.47,0.56,145
Track_839,Atif Aslam,Pop,0.81,0.88,-25.31,0.3,0.92,0.13,0.03,0.86,75
Track_840,Adele,Hip-Hop,0.86,0.96,-24.14,0.26,0.56,0.59,0.24,0.23,175
Track_841,Justin Bieber,Hip-Hop,0.91,0.91,-15.66,0.16,0.15,0.63,0.15,0.81,177
Track_842,The Weeknd,Classical,0.64,0.42,-58.25,0.36,0.79,0.05,0.89,0.18,73
Track_843,Justin Bieber,Electronic,0.36,0.36,-27.53,0.25,0.91,0.24,0.27,0.81,198
Track_844,Neha Kakkar,Bollywood,0.4,0.58,-56.83,0.68,0.17,0.8,0.14,0.94,146
Track_845,Neha Kakkar,Rock,0.44,0.21,-17.93,0.68,0.82,0.05,0.12,0.34,163
Track_846,Adele,Classical,0.68,0.22,-56.66,0.5,0.93,0.86,0.7,0.53,200
Track_847,Taylor Swift,Rock,0.23,0.64,-5.3,0.78,0.94,0.66,0.01,0.66,103
Track_848,Atif Aslam,Bollywood,0.71,0.62,-17.88,0.84,0.91,0.43,0.47,0.08,87
Track_849,Adele,Electronic,0.49,1.0,-29.56,0.58,0.55,0.35,0.12,0.49,75
Track_850,Ed Sheeran,Hip-Hop,0.44,0.36,-33.51,0.62,0.36,0.02,0.85,0.36,109
Track_851,Shreya Ghoshal,Electronic,0.9,0.41,-52.16,0.28,0.01,0.83,0.96,0.87,174
Track_852,Atif Aslam,Hip-Hop,0.57,0.29,-42.54,0.89,0.06,0.14,0.96,0.88,127
Track_853,Atif Aslam,Bollywood,0.28,0.93,-7.86,0.02,0.43,0.31,0.44,0.7,151
Track_854,Ed Sheeran,Electronic,0.86,0.82,-5.73,0.35,0.4,0.57,0.64,0.66,180
Track_855,Ed Sheeran,Classical,0.24,0.86,-59.96,0.72,0.18,0.25,0.6,0.73,199
Track_856,Arijit Singh,Jazz,0.78,0.92,-24.35,0.08,0.4,0.5,0.35,0.37,75
Track_857,Adele,Classical,0.82,0.62,-16.84,0.18,0.17,0.81,0.44,0.4,112
Track_858,Ed Sheeran,Rock,0.48,0.56,-22.88,0.59,0.85,0.47,0.06,0.55,108
Track_859,Neha Kakkar,Classical,0.86,0.46,-55.1,0.56,0.3,0.95,0.8,0.94,121
Track_860,The Weeknd,Bollywood,0.61,0.67,-46.94,0.74,0.6,0.85,0.24,0.72,143
Track_861,Shreya Ghoshal,Pop,0.57,0.56,-44.98,0.81,0.5,0.33,0.46,0.55,115
Track_862,Adele,Rock,0.24,0.56,-10.1,0.13,0.05,0.4,0.48,0.77,179
Track_863,Imagine Dragons,Electronic,0.43,0.95,-32.21,0.02,0.94,0.42,0.56,0.37,149
Track_864,Neha Kakkar,Rock,0.94,0.99,-30.79,0.69,0.53,0.63,0.82,0.73,179
Track_865,Taylor Swift,Jazz,0.51,0.84,-3.91,0.3,0.33,0.29,0.69,0.41,132
Track_866,Ed Sheeran,Hip-Hop,0.64,0.81,-21.77,0.63,0.16,0.97,0.66,0.28,128
Track_867,Imagine Dragons,Electronic,0.63,0.74,-6.08,0.15,0.34,0.61,0.53,0.61,157
Track_868,Ed Sheeran,Rock,0.67,0.33,-32.61,0.47,0.02,0.4,0.1,0.69,61
Track_869,Atif Aslam,Electronic,0.25,0.25,-51.03,0.5,0.36,0.65,0.4,0.46,112
Track_870,Neha Kakkar,Electronic,0.49,0.75,-4.2,0.59,0.53,0.4,0.96,0.57,178
Track_871,Atif Aslam,Electronic,0.78,0.78,-32.48,0.51,0.87,0.82,1.0,0.69,66
Track_872,Arijit Singh,Hip-Hop,0.36,0.24,-49.1,0.5,0.69,0.57,0.73,0.77,134
Track_873,Atif Aslam,Bollywood,0.36,0.94,-41.86,0.33,0.11,0.04,0.23,0.9,154
Track_874,Arijit Singh,Classical,0.21,0.27,-56.95,0.07,0.15,0.18,0.1,0.35,62
Track_875,Arijit Singh,Electronic,0.55,0.43,-31.9,0.09,0.43,0.86,0.41,0.95,138
Track_876,Imagine Dragons,Pop,0.91,0.74,-8.81,0.43,0.2,0.56,0.86,0.64,76
Track_877,Ed Sheeran,Bollywood,0.24,0.34,-3.99,0.36,0.03,0.95,0.72,0.79,171
Track_878,Taylor Swift,Jazz,0.35,0.24,-4.04,0.52,0.81,0.07,0.88,0.7,111
Track_879,Atif Aslam,Hip-Hop,0.45,0.46,-52.49,0.3,0.02,0.3,0.62,0.21,66
Track_880,Neha Kakkar,Rock,0.79,0.81,-37.08,0.69,0.83,0.19,0.13,0.07,171
Track_881,Arijit Singh,Hip-Hop,0.71,0.53,-58.31,0.86,0.14,0.55,0.11,0.73,192
Track_882,Ed Sheeran,Rock,0.53,0.72,-8.69,0.3,0.97,0.38,0.05,0.51,113
Track_883,Shreya Ghoshal,Hip-Hop,0.81,0.66,-38.47,0.19,0.6,0.16,0.57,0.7,120
Track_884,Adele,Rock,0.69,0.22,-22.13,0.12,0.73,0.64,0.24,0.48,168
Track_885,Imagine Dragons,Electronic,0.92,0.99,-17.11,0.62,0.11,0.54,0.73,0.31,75
Track_886,Taylor Swift,Classical,0.85,0.23,-34.21,0.44,0.86,0.27,0.69,0.29,106
Track_887,Justin Bieber,Rock,0.4,0.97,-41.61,0.19,0.84,0.48,0.32,0.73,107
Track_888,Imagine Dragons,Rock,0.42,0.64,-2.27,0.65,0.65,0.75,0.18,0.28,180
Track_889,Shreya Ghoshal,Pop,0.3,0.97,-2.13,0.15,0.5,0.21,0.1,0.71,123
Track_890,Adele,Rock,0.47,0.29,-42.63,0.55,0.72,0.29,0.74,0.38,109
Track_891,Shreya Ghoshal,Pop,1.0,0.59,-31.22,0.53,0.01,0.35,0.45,0.77,100
Track_892,Atif Aslam,Jazz,0.52,0.34,-1.63,0.73,0.59,0.75,0.32,0.14,81
Track_893,Arijit Singh,Electronic,0.38,0.24,-59.71,0.06,0.85,0.85,0.86,0.2,174
Track_894,Taylor Swift,Pop,0.81,0.69,-35.24,0.89,0.36,0.38,0.59,0.69,64
Track_895,The Weeknd,Classical,0.63,0.37,-53.97,0.7,0.11,0.3,0.52,0.56,160
Track_896,Arijit Singh,Bollywood,0.32,0.67,-29.45,0.22,0.42,0.89,0.74,0.2,137
Track_897,The Weeknd,Electronic,0.5,0.29,-58.52,0.18,0.73,1.0,0.82,0.9,100
Track_898,Adele,Pop,0.53,0.47,-35.59,0.43,0.11,0.67,0.69,0.28,151
Track_899,Ed Sheeran,Electronic,0.8,0.83,-46.76,0.82,0.21,0.99,0.44,0.42,81
Track_900,Justin Bieber,Electronic,0.22,0.55,-28.0,0.84,0.15,0.66,0.38,0.2,112
Track_901,Neha Kakkar,Electronic,0.42,0.7,-0.24,0.52,0.8,0.73,0.77,0.39,152
Track_902,Arijit Singh,Jazz,0.61,0.72,-11.97,0.86,0.06,0.39,0.52,0.49,69
Track_903,Taylor Swift,Classical,0.42,0.88,-9.26,0.01,0.69,0.43,0.7,0.3,108
Track_904,Shreya Ghoshal,Hip-Hop,0.7,0.46,-21.88,0.04,0.37,0.14,0.89,0.77,130
Track_905,Taylor Swift,Hip-Hop,0.59,0.75,-57.51,0.91,0.76,0.82,0.92,0.39,78
Track_906,Adele,Pop,0.49,0.97,-47.59,0.78,0.96,0.93,0.28,0.73,114
Track_907,The Weeknd,Electronic,0.96,0.78,-4.5,0.45,0.11,0.62,0.19,0.21,80
Track_908,Shreya Ghoshal,Pop,0.71,0.59,-38.03,0.75,0.31,0.34,0.26,0.38,85
Track_909,Neha Kakkar,Jazz,0.3,0.7,-53.78,0.96,0.81,0.15,0.75,0.01,87
Track_910,Neha Kakkar,Jazz,0.65,0.79,-17.86,0.77,0.27,0.27,0.37,0.76,99
Track_911,Arijit Singh,Rock,0.82,0.69,-42.03,0.84,0.22,0.26,0.17,0.63,88
Track_912,Adele,Jazz,0.77,0.21,-43.87,0.76,0.83,0.61,0.1,0.82,79
Track_913,Ed Sheeran,Rock,0.34,0.36,-0.12,0.17,0.99,0.95,0.33,0.46,79
Track_914,Adele,Classical,0.98,0.85,-8.51,0.83,0.56,0.05,0.14,0.8,133
Track_915,The Weeknd,Pop,0.56,0.42,-35.52,0.2,0.28,0.0,0.16,0.65,199
Track_916,Taylor Swift,Bollywood,0.33,0.79,-1.18,0.89,0.4,0.6,0.68,0.0,179
Track_917,Neha Kakkar,Classical,0.34,0.5,-20.99,0.46,0.17,0.28,0.02,0.25,156
Track_918,Taylor Swift,Jazz,0.28,0.62,-15.48,0.68,0.76,0.88,0.12,0.49,179
Track_919,Taylor Swift,Classical,0.84,0.25,-58.11,0.5,0.77,0.33,0.84,0.62,84
Track_920,Taylor Swift,Classical,0.3,0.34,-52.7,0.09,0.88,0.29,0.84,0.07,63
Track_921,Neha Kakkar,Classical,0.3,0.97,-22.01,0.29,0.03,0.27,0.33,0.71,63
Track_922,Imagine Dragons,Jazz,0.88,0.91,-6.06,0.98,0.56,0.14,0.09,0.54,196
Track_923,Atif Aslam,Bollywood,0.48,0.72,-22.58,0.96,0.21,0.58,0.7,0.53,85
Track_924,The Weeknd,Electronic,0.22,0.57,-51.96,0.32,0.34,0.17,0.36,0.29,138
Track_925,Imagine Dragons,Classical,0.24,0.74,-53.05,1.0,0.78,0.42,0.05,0.59,149
Track_926,The Weeknd,Rock,0.31,0.69,-9.35,0.85,0.19,0.46,0.16,0.03,130
Track_927,Shreya Ghoshal,Jazz,0.37,0.65,-51.64,0.61,0.64,0.02,0.14,0.06,135
Track_928,Adele,Classical,0.73,0.25,-28.79,0.04,0.65,0.02,0.59,0.73,158
Track_929,Adele,Bollywood,0.33,0.71,-57.77,0.9,0.95,0.52,0.9,0.32,186
Track_930,Justin Bieber,Electronic,0.3,0.82,-55.16,0.56,0.78,0.7,0.79,0.35,91
Track_931,Adele,Jazz,0.81,1.0,-19.66,0.87,0.8,0.94,0.55,0.21,68
Track_932,Neha Kakkar,Hip-Hop,0.74,0.21,-18.65,0.83,0.53,0.18,0.42,0.45,137
Track_933,Ed Sheeran,Electronic,0.55,0.78,-39.51,0.83,0.19,0.1,0.62,0.05,72
Track_934,Arijit Singh,Rock,0.64,0.66,-47.06,0.7,0.43,0.05,0.44,0.3,183
Track_935,Justin Bieber,Classical,0.45,0.55,-11.18,0.29,0.55,0.44,0.25,0.53,155
Track_936,Arijit Singh,Bollywood,0.59,0.3,-46.97,0.34,0.68,0.62,0.68,0.47,142
Track_937,The Weeknd,Hip-Hop,0.61,0.53,-27.48,0.31,0.61,0.84,0.87,1.0,199
Track_938,Arijit Singh,Bollywood,0.51,0.48,-1.91,0.02,0.39,0.68,0.37,0.39,77
Track_939,Arijit Singh,Hip-Hop,0.93,0.44,-51.13,0.58,0.27,0.21,0.84,0.39,200
Track_940,Justin Bieber,Jazz,0.21,0.78,-3.55,0.7,0.17,0.46,0.43,0.5,152
Track_941,Shreya Ghoshal,Hip-Hop,0.83,0.76,-49.03,0.85,0.69,0.91,0.4,0.19,83
Track_942,Taylor Swift,Rock,0.3,0.67,-25.95,0.14,0.65,0.33,0.03,0.88,161
Track_943,Adele,Rock,0.84,0.95,-37.38,0.54,0.69,0.5,0.7,0.57,199
Track_944,Adele,Pop,0.69,0.48,-2.1,0.01,0.37,0.96,0.81,0.19,119
Track_945,Neha Kakkar,Rock,0.87,0.4,-43.59,0.1,0.26,0.73,0.66,0.79,119
Track_946,Justin Bieber,Electronic,0.28,0.72,-36.02,0.05,0.76,0.75,0.15,0.03,159
Track_947,Neha Kakkar,Hip-Hop,0.65,0.36,-1.03,0.73,0.77,0.25,0.1,0.98,60
Track_948,Ed Sheeran,Rock,0.6,0.45,-27.81,0.08,0.46,0.41,0.57,0.87,102
Track_949,Ed Sheeran,Jazz,0.76,0.38,-29.84,0.72,0.61,0.08,0.4,0.58,114
Track_950,Neha Kakkar,Bollywood,0.63,0.26,-44.53,0.25,0.37,0.61,0.43,0.11,93
Track_951,Justin Bieber,Bollywood,0.63,0.86,-17.92,0.88,0.7,0.1,0.97,0.22,93
Track_952,Neha Kakkar,Pop,0.54,0.4,-59.14,0.81,0.84,0.84,0.72,0.28,169
Track_953,Adele,Bollywood,0.45,0.58,-57.03,0.96,0.69,0.81,0.41,0.24,143
Track_954,Imagine Dragons,Hip-Hop,0.59,0.23,-24.04,0.88,0.51,0.53,0.02,0.5,149
Track_955,Atif Aslam,Pop,0.29,0.76,-39.5,0.93,0.46,0.14,0.03,0.94,138
Track_956,Arijit Singh,Hip-Hop,0.97,0.46,-2.8,0.86,0.64,0.03,0.68,0.44,130
Track_957,Atif Aslam,Jazz,0.77,0.8,-5.81,0.69,0.68,0.8,0.84,0.66,130
Track_958,Justin Bieber,Pop,0.96,0.53,-17.18,0.17,0.56,0.6,0.71,0.69,173
Track_959,Atif Aslam,Classical,0.38,0.36,-10.91,0.27,0.62,0.71,0.41,0.87,88
Track_960,Ed Sheeran,Electronic,0.9,0.61,-19.96,0.21,0.1,0.3,0.03,0.03,156
Track_961,The Weeknd,Electronic,0.85,0.3,-52.47,0.6,0.95,0.51,0.97,0.4,112
Track_962,Arijit Singh,Hip-Hop,0.74,0.55,-14.07,0.5,0.79,0.75,0.99,0.78,123
Track_963,Taylor Swift,Bollywood,0.7,0.45,-47.39,0.87,0.37,0.46,0.55,0.81,120
Track_964,Justin Bieber,Classical,0.45,0.93,-40.59,0.95,0.56,0.6,0.07,0.93,167
Track_965,Arijit Singh,Pop,0.85,0.25,-10.85,0.4,0.05,0.79,0.54,0.7,96
Track_966,Atif Aslam,Classical,0.6,0.76,-27.81,0.51,0.04,0.22,0.89,0.25,194
Track_967,Ed Sheeran,Classical,0.26,0.35,-8.4,0.97,0.25,0.07,0.68,0.51,67
Track_968,Shreya Ghoshal,Bollywood,0.45,0.46,-47.22,0.28,0.69,0.53,0.72,0.03,137
Track_969,Imagine Dragons,Pop,0.95,0.53,-23.53,0.79,0.85,0.06,0.08,0.65,127
Track_970,Taylor Swift,Jazz,0.88,0.93,-54.97,0.23,0.56,0.77,0.11,0.55,80
Track_971,Imagine Dragons,Bollywood,0.99,0.39,-21.42,0.68,0.53,0.72,0.13,0.67,153
Track_972,Arijit Singh,Classical,0.7,0.27,-14.25,0.25,0.4,0.88,0.9,0.93,134
Track_973,Ed Sheeran,Classical,0.4,0.45,-24.9,0.88,0.16,0.64,0.53,0.69,137
Track_974,Ed Sheeran,Jazz,0.33,0.28,-44.03,0.56,0.12,0.07,0.79,0.32,125
Track_975,Atif Aslam,Classical,0.35,0.3,-58.12,0.19,0.76,0.25,0.12,0.2,113
Track_976,Adele,Classical,0.22,0.66,-52.83,0.22,0.93,0.81,0.93,0.85,159
Track_977,Atif Aslam,Classical,0.51,0.25,-22.66,0.49,0.46,0.17,0.82,0.19,80
Track_978,Adele,Electronic,0.35,0.22,-3.93,0.96,0.66,0.7,0.22,0.16,112
Track_979,Adele,Bollywood,0.53,0.77,-47.61,0.77,0.91,0.78,0.87,0.21,142
Track_980,Taylor Swift,Rock,0.95,0.49,-15.9,0.49,0.09,0.33,0.26,0.51,63
Track_981,Atif Aslam,Bollywood,0.54,0.3,-8.01,0.34,0.77,0.32,0.21,0.12,114
Track_982,Shreya Ghoshal,Jazz,0.9,0.4,-28.75,0.55,0.62,0.56,0.26,0.94,74
Track_983,Neha Kakkar,Classical,0.68,0.71,-19.84,0.75,0.6,0.86,0.91,0.97,123
Track_984,Neha Kakkar,Bollywood,0.4,0.42,-11.1,0.78,0.29,0.22,0.92,0.97,171
Track_985,Atif Aslam,Electronic,0.48,0.6,-44.36,0.32,0.68,0.94,0.33,0.04,177
Track_986,Atif Aslam,Jazz,0.27,0.3,-42.19,0.72,0.79,0.6,0.71,0.95,79
Track_987,Imagine Dragons,Hip-Hop,0.47,0.67,-59.96,0.66,0.11,0.99,0.68,1.0,123
Track_988,Taylor Swift,Bollywood,0.74,0.45,-2.21,0.96,0.53,0.09,0.81,0.94,92
Track_989,Atif Aslam,Hip-Hop,0.26,0.7,-4.95,0.93,0.1,0.13,0.3,0.67,140
Track_990,Imagine Dragons,Classical,0.36,0.85,-14.13,0.79,0.87,0.83,0.51,0.7,185
Track_991,Adele,Electronic,0.51,0.69,-55.26,0.72,0.51,0.86,0.67,0.12,128
Track_992,Ed Sheeran,Electronic,0.99,0.44,-33.15,0.27,0.81,0.45,0.03,0.87,153
Track_993,Ed Sheeran,Bollywood,0.83,0.4,-53.89,0.85,0.37,0.71,0.38,0.06,127
Track_994,Adele,Jazz,0.79,0.46,-59.04,0.43,0.13,0.87,0.7,0.32,146
Track_995,Justin Bieber,Jazz,0.29,0.33,-23.03,0.27,0.04,0.04,0.25,0.99,80
Track_996,Imagine Dragons,Electronic,0.82,0.34,-2.35,0.38,0.28,0.57,0.96,0.42,122
Track_997,Imagine Dragons,Jazz,0.83,0.83,-5.83,0.84,0.24,0.85,0.03,0.13,144
Track_998,Adele,Electronic,0.68,0.51,-18.19,0.15,0.56,0.4,0.96,0.97,193
Track_999,Shreya Ghoshal,Bollywood,0.99,0.55,-54.2,0.46,0.02,0.3,0.22,0.98,83
Track_1000,The Weeknd,Rock,0.46,0.68,-43.55,0.49,0.52,0.8,0.05,0.19,170
Track_1001,Arijit Singh,Electronic,0.95,0.67,-40.8,0.04,0.39,0.34,0.29,0.86,154
Track_1002,Adele,Hip-Hop,0.93,0.25,-14.21,0.2,0.58,0.0,0.79,0.39,142
Track_1003,Atif Aslam,Jazz,0.21,0.87,-11.87,0.83,0.7,0.96,0.75,0.38,161
Track_1004,Atif Aslam,Electronic,0.56,0.34,-36.89,0.83,0.63,0.59,0.21,0.26,137
Track_1005,Taylor Swift,Electronic,0.98,0.78,-34.93,0.29,0.98,0.82,0.2,0.04,183
Track_1006,Adele,Bollywood,0.28,0.82,-57.33,0.87,0.14,0.83,0.64,0.27,199
Track_1007,Taylor Swift,Jazz,0.64,0.77,-42.65,0.77,0.43,0.07,0.46,0.05,179
Track_1008,Adele,Rock,0.98,0.66,-32.92,0.42,0.42,0.17,0.79,0.92,74
Track_1009,Imagine Dragons,Bollywood,0.64,0.21,-52.98,0.75,0.42,0.31,0.02,0.66,142
Track_1010,Arijit Singh,Rock,0.35,0.49,-32.8,0.96,0.66,0.32,0.61,0.89,65
Track_1011,Imagine Dragons,Bollywood,0.67,0.68,-8.81,0.46,0.49,0.66,0.73,0.72,126
Track_1012,The Weeknd,Jazz,0.36,0.51,-25.12,0.24,0.52,0.62,0.99,0.13,181
Track_1013,Ed Sheeran,Pop,0.62,0.89,-55.26,0.94,0.43,0.49,0.68,0.94,143
Track_1014,Neha Kakkar,Jazz,0.26,0.45,-48.5,0.6,0.99,0.21,0.23,0.9,170
Track_1015,Adele,Jazz,0.68,0.43,-31.53,0.11,0.93,0.38,0.11,0.35,195
Track_1016,The Weeknd,Rock,0.61,0.41,-38.31,0.57,0.31,0.54,0.64,0.11,123
Track_1017,Ed Sheeran,Rock,0.79,0.47,-38.48,0.5,0.11,0.47,0.52,0.7,185
Track_1018,Justin Bieber,Jazz,0.7,0.65,-28.24,0.86,0.84,0.13,0.9,0.73,87
Track_1019,Arijit Singh,Jazz,0.64,0.77,-24.94,0.53,1.0,0.65,0.73,0.9,157
Track_1020,Taylor Swift,Jazz,0.75,0.73,-12.19,0.26,0.29,0.07,0.51,0.05,200
Track_1021,Taylor Swift,Rock,0.32,0.85,-39.54,0.68,0.36,0.38,0.4,0.14,72
Track_1022,Imagine Dragons,Jazz,0.68,0.91,-11.67,0.54,0.94,0.71,0.4,0.6,145
Track_1023,Atif Aslam,Jazz,0.34,0.85,-39.68,0.23,0.71,0.02,0.23,0.62,80
Track_1024,Ed Sheeran,Classical,0.94,0.22,-56.67,0.57,0.3,0.57,0.02,0.03,122
Track_1025,Justin Bieber,Pop,0.25,0.79,-26.75,0.82,0.58,0.33,0.57,0.4,170
Track_1026,The Weeknd,Hip-Hop,0.54,0.37,-24.73,0.03,0.94,0.01,0.21,0.58,135
Track_1027,Arijit Singh,Pop,0.76,0.31,-3.93,0.63,0.81,0.19,0.21,0.74,132
Track_1028,Ed Sheeran,Classical,0.57,0.71,-16.44,0.35,0.74,0.94,0.13,0.32,66
Track_1029,Justin Bieber,Hip-Hop,0.27,0.46,-4.93,0.29,0.74,0.52,0.19,0.48,131
Track_1030,Neha Kakkar,Bollywood,0.64,0.25,-5.5,0.39,0.18,1.0,0.03,0.81,188
Track_1031,Adele,Jazz,0.71,0.31,-23.73,0.34,0.82,0.52,0.67,0.95,190
Track_1032,Taylor Swift,Classical,0.76,0.2,-28.33,0.83,0.28,0.54,0.4,0.23,163
Track_1033,The Weeknd,Bollywood,0.5,0.92,-26.55,0.27,0.93,0.39,0.56,0.25,87
Track_1034,Taylor Swift,Jazz,0.65,0.22,-1.3,0.73,0.36,0.31,0.64,0.94,102
Track_1035,The Weeknd,Rock,0.56,0.37,-13.61,0.09,0.86,0.25,0.97,0.4,156
Track_1036,Imagine Dragons,Electronic,0.74,0.53,-53.62,0.95,0.27,0.34,0.07,0.72,105
Track_1037,Atif Aslam,Classical,0.67,0.49,-13.29,0.62,0.51,0.46,0.42,0.61,60
Track_1038,The Weeknd,Rock,0.62,0.93,-49.77,0.71,0.11,0.19,0.25,0.29,161
Track_1039,Taylor Swift,Classical,0.4,0.23,-33.16,0.3,0.66,0.22,0.48,0.65,94
Track_1040,Imagine Dragons,Classical,0.2,0.61,-47.37,0.41,0.84,0.27,0.92,0.66,113
Track_1041,The Weeknd,Rock,0.34,0.74,-18.63,0.22,0.72,0.45,0.72,0.59,83
Track_1042,Neha Kakkar,Hip-Hop,0.29,0.95,-7.36,0.93,0.52,0.65,0.66,0.1,81
Track_1043,Atif Aslam,Pop,0.56,0.7,-42.58,0.49,0.05,0.86,0.44,1.0,75
Track_1044,The Weeknd,Jazz,0.69,0.84,-55.08,0.63,0.93,0.29,0.67,0.4,72
Track_1045,Imagine Dragons,Classical,0.37,0.27,-42.09,0.73,0.71,0.18,0.03,0.64,159
Track_1046,Ed Sheeran,Jazz,0.95,0.51,-19.66,0.37,0.75,0.38,0.59,0.89,159
